"url","Rank","Mountain 1","Mountain 1_link","Mountain 2","Mountain 3","Mountain 3_link","Heigh Tm 1","Height Ft","Prom Inen Cem","Range 1","Range 1_link","Range 2","Range 3","Range 3_link","Coordinates 1","Coordinates 1_alt","Coordinates 2","Coordinates 2_link","Coordinates 3","Coordinates 3_link","Coordinates 4","Coordinates 4_link","Coordinates 5","Coordinates 5_link","Coordinates 6","Coordinates 6_link","Coordinates 7","Coordinates 7_link","Parent 1","Parent 2","Parent 2_link","First Ascent 1","First Ascent 2","First Ascent 2_link","Ascents 1","Country With 1","Country With 2","Country With 2_link"
"https://en.wikipedia.org/wiki/List_of_highest_mountains_on_Earth","67","Haramosh Peak","https://en.wikipedia.org/wiki/Haramosh_Peak","","[dp 1]","","7,409; 7,409","24,308","2,277","Rakaposhi-Haramosh","https://en.wikipedia.org/wiki/Rakaposhi-Haramosh_Mountains","","Karakoram","https://en.wikipedia.org/wiki/Karakoram","https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/WMA_button2b.png/17px-WMA_button2b.png","Show location on an interactive map","35°50′24″N 74°53′51″E / 35.84000°N 74.89750°E / 35.84000; 74.89750 (67. Haramosh Peak (7409 m))","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_50_24_N_74_53_51_E_&title=67.+Haramosh+Peak+%287409+m%29","35°50′24″N","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_50_24_N_74_53_51_E_&title=67.+Haramosh+Peak+%287409+m%29","74°53′51″E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_50_24_N_74_53_51_E_&title=67.+Haramosh+Peak+%287409+m%29","35.84000°N 74.89750°E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_50_24_N_74_53_51_E_&title=67.+Haramosh+Peak+%287409+m%29","35.84000; 74.89750","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_50_24_N_74_53_51_E_&title=67.+Haramosh+Peak+%287409+m%29","67. Haramosh Peak (7409 m)","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_50_24_N_74_53_51_E_&title=67.+Haramosh+Peak+%287409+m%29","Malubiting","Malubiting","https://en.wikipedia.org/wiki/Malubiting","1958","","","4 (3)","Pakistan[dp 1]","Pakistan; [dp 1]","https://en.wikipedia.org/wiki/Pakistan; "
"https://en.wikipedia.org/wiki/List_of_highest_mountains_on_Earth","68","Istor-o-Nal","https://en.wikipedia.org/wiki/Istor-o-Nal","","","","7,403; 7,403","24,288","1,043","Hindu Kush","https://en.wikipedia.org/wiki/Hindu_Kush","","","","https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/WMA_button2b.png/17px-WMA_button2b.png","Show location on an interactive map","36°22′32″N 71°53′54″E / 36.37556°N 71.89833°E / 36.37556; 71.89833 (68. Istor-o-Nal (7403 m))","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=36_22_32_N_71_53_54_E_&title=68.+Istor-o-Nal+%287403+m%29","36°22′32″N","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=36_22_32_N_71_53_54_E_&title=68.+Istor-o-Nal+%287403+m%29","71°53′54″E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=36_22_32_N_71_53_54_E_&title=68.+Istor-o-Nal+%287403+m%29","36.37556°N 71.89833°E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=36_22_32_N_71_53_54_E_&title=68.+Istor-o-Nal+%287403+m%29","36.37556; 71.89833","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=36_22_32_N_71_53_54_E_&title=68.+Istor-o-Nal+%287403+m%29","68. Istor-o-Nal (7403 m)","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=36_22_32_N_71_53_54_E_&title=68.+Istor-o-Nal+%287403+m%29","Noshaq","Noshaq","https://en.wikipedia.org/wiki/Noshaq","1969","","","4 (5)","Pakistan","Pakistan","https://en.wikipedia.org/wiki/Pakistan"
"https://en.wikipedia.org/wiki/List_of_highest_mountains_on_Earth","69","Ghent Kangri","https://en.wikipedia.org/wiki/Ghent_Kangri","","[dp 1]; [dp 3]","; ","7,401; 7,401","24,281","1,493","Saltoro","https://en.wikipedia.org/wiki/Saltoro_Mountains","","Karakoram","https://en.wikipedia.org/wiki/Karakoram","https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/WMA_button2b.png/17px-WMA_button2b.png","Show location on an interactive map","35°31′04″N 76°48′02″E / 35.51778°N 76.80056°E / 35.51778; 76.80056 (69. Ghent Kangri (7401 m))","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_31_04_N_76_48_02_E_&title=69.+Ghent+Kangri+%287401+m%29","35°31′04″N","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_31_04_N_76_48_02_E_&title=69.+Ghent+Kangri+%287401+m%29","76°48′02″E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_31_04_N_76_48_02_E_&title=69.+Ghent+Kangri+%287401+m%29","35.51778°N 76.80056°E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_31_04_N_76_48_02_E_&title=69.+Ghent+Kangri+%287401+m%29","35.51778; 76.80056","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_31_04_N_76_48_02_E_&title=69.+Ghent+Kangri+%287401+m%29","69. Ghent Kangri (7401 m)","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_31_04_N_76_48_02_E_&title=69.+Ghent+Kangri+%287401+m%29","Saltoro Kangri","Saltoro Kangri","https://en.wikipedia.org/wiki/Saltoro_Kangri","1961","","","4 (0)","India • Pakistan[dp 1][dp 3]","India; Pakistan; [dp 1]; [dp 3]","https://en.wikipedia.org/wiki/India; https://en.wikipedia.org/wiki/Pakistan; ; "
"https://en.wikipedia.org/wiki/List_of_highest_mountains_on_Earth","70","Ultar","https://en.wikipedia.org/wiki/Ultar","","[dp 1]","","7,388; 7,388","24,239","688","Batura","https://en.wikipedia.org/wiki/Batura_Muztagh","","Karakoram","https://en.wikipedia.org/wiki/Karakoram","https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/WMA_button2b.png/17px-WMA_button2b.png","Show location on an interactive map","36°23′27″N 74°43′00″E / 36.39083°N 74.71667°E / 36.39083; 74.71667 (70. Ultar (7388 m))","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=36_23_27_N_74_43_00_E_&title=70.+Ultar+%287388+m%29","36°23′27″N","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=36_23_27_N_74_43_00_E_&title=70.+Ultar+%287388+m%29","74°43′00″E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=36_23_27_N_74_43_00_E_&title=70.+Ultar+%287388+m%29","36.39083°N 74.71667°E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=36_23_27_N_74_43_00_E_&title=70.+Ultar+%287388+m%29","36.39083; 74.71667","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=36_23_27_N_74_43_00_E_&title=70.+Ultar+%287388+m%29","70. Ultar (7388 m)","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=36_23_27_N_74_43_00_E_&title=70.+Ultar+%287388+m%29","Shispare","Shispare","https://en.wikipedia.org/wiki/Shispare","1996","","","2 (5)","Pakistan[dp 1]","Pakistan; [dp 1]","https://en.wikipedia.org/wiki/Pakistan; "
"https://en.wikipedia.org/wiki/List_of_highest_mountains_on_Earth","71","Rimo I","https://en.wikipedia.org/wiki/Rimo_I","","[dp 5]","","7,385; 7,385","24,229","1,428","Rimo","https://en.wikipedia.org/wiki/Rimo_Muztagh","","Karakoram","https://en.wikipedia.org/wiki/Karakoram","https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/WMA_button2b.png/17px-WMA_button2b.png","Show location on an interactive map","35°21′18″N 77°22′08″E / 35.35500°N 77.36889°E / 35.35500; 77.36889 (71. Rimo I (7385 m))","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_21_18_N_77_22_08_E_&title=71.+Rimo+I+%287385+m%29","35°21′18″N","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_21_18_N_77_22_08_E_&title=71.+Rimo+I+%287385+m%29","77°22′08″E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_21_18_N_77_22_08_E_&title=71.+Rimo+I+%287385+m%29","35.35500°N 77.36889°E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_21_18_N_77_22_08_E_&title=71.+Rimo+I+%287385+m%29","35.35500; 77.36889","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_21_18_N_77_22_08_E_&title=71.+Rimo+I+%287385+m%29","71. Rimo I (7385 m)","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_21_18_N_77_22_08_E_&title=71.+Rimo+I+%287385+m%29","Teram Kangri I","Teram Kangri","https://en.wikipedia.org/wiki/Teram_Kangri","1988","","","1 (3)","India[dp 5]","India; [dp 5]","https://en.wikipedia.org/wiki/India; "
"https://en.wikipedia.org/wiki/List_of_highest_mountains_on_Earth","72","Churen Himal","https://en.wikipedia.org/wiki/Dhaulagiri#Other_peaks_in_the_Dhaulagiri_Himalaya","","","","7,385; 7,385","24,229","650","Dhaulagiri","https://en.wikipedia.org/wiki/Dhaulagiri","","Himalaya","https://en.wikipedia.org/wiki/Himalaya","https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/WMA_button2b.png/17px-WMA_button2b.png","Show location on an interactive map","28°44′05″N 83°13′03″E / 28.73472°N 83.21750°E / 28.73472; 83.21750 (72. Churen Himal (7385 m))","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_44_05_N_83_13_03_E_&title=72.+Churen+Himal+%287385+m%29","28°44′05″N","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_44_05_N_83_13_03_E_&title=72.+Churen+Himal+%287385+m%29","83°13′03″E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_44_05_N_83_13_03_E_&title=72.+Churen+Himal+%287385+m%29","28.73472°N 83.21750°E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_44_05_N_83_13_03_E_&title=72.+Churen+Himal+%287385+m%29","28.73472; 83.21750","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_44_05_N_83_13_03_E_&title=72.+Churen+Himal+%287385+m%29","72. Churen Himal (7385 m)","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_44_05_N_83_13_03_E_&title=72.+Churen+Himal+%287385+m%29","Dhaulagiri IV","Dhaulagiri IV","https://en.wikipedia.org/wiki/Dhaulagiri_IV","1970","","","3 (0)","Nepal","Nepal","https://en.wikipedia.org/wiki/Nepal"
"https://en.wikipedia.org/wiki/List_of_highest_mountains_on_Earth","73","Teram Kangri III","https://en.wikipedia.org/wiki/Teram_Kangri","","[dp 2]; [dp 3]","; ","7,382; 7,382","24,219","520","Siachen","https://en.wikipedia.org/wiki/Siachen_Muztagh","","Karakoram","https://en.wikipedia.org/wiki/Karakoram","https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/WMA_button2b.png/17px-WMA_button2b.png","Show location on an interactive map","35°35′59″N 77°02′53″E / 35.59972°N 77.04806°E / 35.59972; 77.04806 (73. Teram Kangri III (7382 m))","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_35_59_N_77_02_53_E_&title=73.+Teram+Kangri+III+%287382+m%29","35°35′59″N","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_35_59_N_77_02_53_E_&title=73.+Teram+Kangri+III+%287382+m%29","77°02′53″E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_35_59_N_77_02_53_E_&title=73.+Teram+Kangri+III+%287382+m%29","35.59972°N 77.04806°E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_35_59_N_77_02_53_E_&title=73.+Teram+Kangri+III+%287382+m%29","35.59972; 77.04806","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_35_59_N_77_02_53_E_&title=73.+Teram+Kangri+III+%287382+m%29","73. Teram Kangri III (7382 m)","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_35_59_N_77_02_53_E_&title=73.+Teram+Kangri+III+%287382+m%29","Teram Kangri I","Teram Kangri","https://en.wikipedia.org/wiki/Teram_Kangri","1979","","","1 (0)","India • China[dp 2][dp 3]","India; China; [dp 2]; [dp 3]","https://en.wikipedia.org/wiki/India; https://en.wikipedia.org/wiki/China; ; "
"https://en.wikipedia.org/wiki/List_of_highest_mountains_on_Earth","74","Sherpi Kangri","https://en.wikipedia.org/wiki/Sherpi_Kangri","","[dp 1]; [dp 3]","; ","7,380; 7,380","24,213","1,320","Saltoro","https://en.wikipedia.org/wiki/Saltoro_Mountains","","Karakoram","https://en.wikipedia.org/wiki/Karakoram","https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/WMA_button2b.png/17px-WMA_button2b.png","Show location on an interactive map","35°27′58″N 76°46′53″E / 35.46611°N 76.78139°E / 35.46611; 76.78139 (74. Sherpi Kangri (7380 m))","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_27_58_N_76_46_53_E_&title=74.+Sherpi+Kangri++%287380+m%29","35°27′58″N","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_27_58_N_76_46_53_E_&title=74.+Sherpi+Kangri++%287380+m%29","76°46′53″E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_27_58_N_76_46_53_E_&title=74.+Sherpi+Kangri++%287380+m%29","35.46611°N 76.78139°E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_27_58_N_76_46_53_E_&title=74.+Sherpi+Kangri++%287380+m%29","35.46611; 76.78139","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_27_58_N_76_46_53_E_&title=74.+Sherpi+Kangri++%287380+m%29","74. Sherpi Kangri (7380 m)","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_27_58_N_76_46_53_E_&title=74.+Sherpi+Kangri++%287380+m%29","Ghent Kangri","Ghent Kangri","https://en.wikipedia.org/wiki/Ghent_Kangri","1976","","","1 (1)","India • Pakistan[dp 1][dp 3]","India; Pakistan; [dp 1]; [dp 3]","https://en.wikipedia.org/wiki/India; https://en.wikipedia.org/wiki/Pakistan; ; "
"https://en.wikipedia.org/wiki/List_of_highest_mountains_on_Earth","75","Labuche Kang","https://en.wikipedia.org/wiki/Labuche_Kang","","","","7,367; 7,367","24,170","1,957","Labuche","https://en.wikipedia.org/w/index.php?title=Labuche&action=edit&redlink=1","","Himalaya","https://en.wikipedia.org/wiki/Himalaya","https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/WMA_button2b.png/17px-WMA_button2b.png","Show location on an interactive map","28°18′15″N 86°21′03″E / 28.30417°N 86.35083°E / 28.30417; 86.35083 (75. Labuche Kang (7367 m))","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_18_15_N_86_21_03_E_&title=75.+Labuche+Kang+%287367+m%29","28°18′15″N","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_18_15_N_86_21_03_E_&title=75.+Labuche+Kang+%287367+m%29","86°21′03″E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_18_15_N_86_21_03_E_&title=75.+Labuche+Kang+%287367+m%29","28.30417°N 86.35083°E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_18_15_N_86_21_03_E_&title=75.+Labuche+Kang+%287367+m%29","28.30417; 86.35083","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_18_15_N_86_21_03_E_&title=75.+Labuche+Kang+%287367+m%29","75. Labuche Kang (7367 m)","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_18_15_N_86_21_03_E_&title=75.+Labuche+Kang+%287367+m%29","Cho Oyu","Cho Oyu","https://en.wikipedia.org/wiki/Cho_Oyu","1987","","","1 (0)","China","China","https://en.wikipedia.org/wiki/China"
"https://en.wikipedia.org/wiki/List_of_highest_mountains_on_Earth","76","Kirat Chuli","https://en.wikipedia.org/wiki/Kirat_Chuli","","","","7,362; 7,362","24,153","1,168","Kangchenjunga","https://en.wikipedia.org/wiki/Kangchenjunga","","Himalaya","https://en.wikipedia.org/wiki/Himalaya","https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/WMA_button2b.png/17px-WMA_button2b.png","Show location on an interactive map","27°47′16″N 88°11′43″E / 27.78778°N 88.19528°E / 27.78778; 88.19528 (76. Kirat Chuli (7362 m))","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=27_47_16_N_88_11_43_E_&title=76.+Kirat+Chuli+%287362+m%29","27°47′16″N","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=27_47_16_N_88_11_43_E_&title=76.+Kirat+Chuli+%287362+m%29","88°11′43″E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=27_47_16_N_88_11_43_E_&title=76.+Kirat+Chuli+%287362+m%29","27.78778°N 88.19528°E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=27_47_16_N_88_11_43_E_&title=76.+Kirat+Chuli+%287362+m%29","27.78778; 88.19528","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=27_47_16_N_88_11_43_E_&title=76.+Kirat+Chuli+%287362+m%29","76. Kirat Chuli (7362 m)","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=27_47_16_N_88_11_43_E_&title=76.+Kirat+Chuli+%287362+m%29","Kangchenjunga","Kangchenjunga","https://en.wikipedia.org/wiki/Kangchenjunga","1939","","","1 (6)","India • Nepal","India; Nepal","https://en.wikipedia.org/wiki/India; https://en.wikipedia.org/wiki/Nepal"
"https://en.wikipedia.org/wiki/List_of_highest_mountains_on_Earth","116","Abi Gamin","https://en.wikipedia.org/wiki/Abi_Gamin","","","","7,355; 7,355","24,131","217","Garhwal","https://en.wikipedia.org/wiki/Garhwal_Himalaya","","Himalaya","https://en.wikipedia.org/wiki/Himalaya","https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/WMA_button2b.png/17px-WMA_button2b.png","Show location on an interactive map","30°55′57″N 79°36′09″E / 30.93250°N 79.60250°E / 30.93250; 79.60250 (Abi Gamin (7355 m))","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=30_55_57_N_79_36_09_E_&title=Abi+Gamin+%287355+m%29","30°55′57″N","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=30_55_57_N_79_36_09_E_&title=Abi+Gamin+%287355+m%29","79°36′09″E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=30_55_57_N_79_36_09_E_&title=Abi+Gamin+%287355+m%29","30.93250°N 79.60250°E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=30_55_57_N_79_36_09_E_&title=Abi+Gamin+%287355+m%29","30.93250; 79.60250","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=30_55_57_N_79_36_09_E_&title=Abi+Gamin+%287355+m%29","Abi Gamin (7355 m)","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=30_55_57_N_79_36_09_E_&title=Abi+Gamin+%287355+m%29","Kamet","Kamet","https://en.wikipedia.org/wiki/Kamet","1950","","","17 (2)","India • China","India; China","https://en.wikipedia.org/wiki/India; https://en.wikipedia.org/wiki/China"
"https://en.wikipedia.org/wiki/List_of_highest_mountains_on_Earth","117","Gimmigela","https://en.wikipedia.org/wiki/Gimmigela","/ The Twins","","","7,350; 7,350","24,114","432","Kangchenjunga","https://en.wikipedia.org/wiki/Kangchenjunga","","Himalaya","https://en.wikipedia.org/wiki/Himalaya","https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/WMA_button2b.png/17px-WMA_button2b.png","Show location on an interactive map","27°44′27″N 88°09′31″E / 27.74083°N 88.15861°E / 27.74083; 88.15861 (Gimmigela / The Twins (7350 m))","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=27_44_27_N_88_09_31_E_&title=Gimmigela+%2F+The+Twins+%287350+m%29","27°44′27″N","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=27_44_27_N_88_09_31_E_&title=Gimmigela+%2F+The+Twins+%287350+m%29","88°09′31″E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=27_44_27_N_88_09_31_E_&title=Gimmigela+%2F+The+Twins+%287350+m%29","27.74083°N 88.15861°E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=27_44_27_N_88_09_31_E_&title=Gimmigela+%2F+The+Twins+%287350+m%29","27.74083; 88.15861","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=27_44_27_N_88_09_31_E_&title=Gimmigela+%2F+The+Twins+%287350+m%29","Gimmigela / The Twins (7350 m)","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=27_44_27_N_88_09_31_E_&title=Gimmigela+%2F+The+Twins+%287350+m%29","Kangchenjunga","Kangchenjunga","https://en.wikipedia.org/wiki/Kangchenjunga","1994","","","3 (1)","India • Nepal","India; Nepal","https://en.wikipedia.org/wiki/India; https://en.wikipedia.org/wiki/Nepal"
